RK,Player,Team,Pos,G,AB,R,H,2B,3B,HR,RBI,BB,SO,SB,CS,AVG,OBP,SLG,OPS,IBB,HBP,SAC,SF,TB,XBH,GDP,GO,AO,GO_AO,NP,PA
952,"Green, C",NYY,P,1,0,0,0,0,0,0,0,0,0,0,0,.---,.---,.---,.000,0,0,0,0,0,0,0,0,0,-.--,0,0
952,"Greene, S",DET,P,7,0,0,0,0,0,0,0,0,0,0,0,.---,.---,.---,.000,0,0,0,0,0,0,0,0,0,-.--,0,0
952,"Gregerson, L",HOU,P,4,0,0,0,0,0,0,0,0,0,0,0,.---,.---,.---,.000,0,0,0,0,0,0,0,0,0,-.--,0,0
952,"Grilli, J",TEX,P,5,0,0,0,0,0,0,0,0,0,0,0,.---,.---,.---,.000,0,0,0,0,0,0,0,0,0,-.--,0,0
952,"Guerra, D",LAA,P,2,0,0,0,0,0,0,0,0,0,0,0,.---,.---,.---,.000,0,0,0,0,0,0,0,0,0,-.--,0,0
952,"Guthrie, J",WSH,P,1,0,0,0,0,0,0,0,0,0,0,0,.---,.---,.---,.000,0,0,0,0,0,0,0,0,0,-.--,0,0
952,"Haley, J",MIN,P,1,0,0,0,0,0,0,0,0,0,0,0,.---,.---,.---,.000,0,0,0,0,0,0,0,0,0,-.--,0,0
952,"Hardy, B",DET,P,2,0,0,0,0,0,0,0,0,0,0,0,.---,.---,.---,.000,0,0,0,0,0,0,0,0,0,-.--,0,0
952,"Harris, W",HOU,P,2,0,0,0,0,0,0,0,0,0,0,0,.---,.---,.---,.000,0,0,0,0,0,0,0,0,0,-.--,0,0
952,"Hart, D",BAL,P,4,0,0,0,0,0,0,0,0,0,0,0,.---,.---,.---,.000,0,0,0,0,0,0,0,0,0,-.--,0,0
952,"Hatcher, C",OAK,P,25,0,0,0,0,0,0,0,0,0,0,0,.---,.---,.---,.000,0,0,0,0,0,0,0,0,0,-.--,0,0
952,"Hembree, H",BOS,P,4,0,0,0,0,0,0,0,0,0,0,0,.---,.---,.---,.000,0,0,0,0,0,0,0,0,0,-.--,0,0
952,"Hendriks, L",OAK,P,4,0,0,0,0,0,0,0,0,0,0,0,.---,.---,.---,.000,0,0,0,0,0,0,0,0,0,-.--,0,0
952,"Hernandez, D",ARI,P,25,0,0,0,0,0,0,0,0,0,0,0,.---,.---,.---,.000,0,0,0,0,0,0,0,0,0,-.--,0,0
952,"Herrera, K",KC,P,6,0,0,0,0,0,0,0,0,0,0,0,.---,.---,.---,.000,0,0,0,0,0,0,0,0,0,-.--,0,0
952,"Heston, C",MIN,P,1,0,0,0,0,0,0,0,0,0,0,0,.---,.---,.---,.000,0,0,0,0,0,0,0,0,0,-.--,0,0
952,"Hildenberger, T",MIN,P,1,0,0,0,0,0,0,0,0,0,0,0,.---,.---,.---,.000,0,0,0,0,0,0,0,0,0,-.--,0,0
952,"Holder, J",NYY,P,4,0,0,0,0,0,0,0,0,0,0,0,.---,.---,.---,.000,0,0,0,0,0,0,0,0,0,-.--,0,0
952,"Holland, G",COL,P,55,0,0,0,0,0,0,0,0,0,0,0,.---,.---,.---,.000,0,0,0,0,0,0,0,0,0,-.--,0,0
952,"Holmberg, D",CWS,P,5,0,0,0,0,0,0,0,0,0,0,0,.---,.---,.---,.000,0,0,0,0,0,0,0,0,0,-.--,0,0
952,"Hoover, J",ARI,P,49,0,0,0,0,0,0,0,0,0,0,0,.---,.---,.---,.000,0,0,0,0,0,0,0,0,0,-.--,0,0
952,"Howell, J",TOR,P,2,0,0,0,0,0,0,0,0,0,0,0,.---,.---,.---,.000,0,0,0,0,0,0,0,0,0,-.--,0,0
952,"Hudson, D",PIT,P,65,0,0,0,0,0,0,0,0,0,0,0,.---,.---,.---,.000,0,0,0,0,0,0,0,0,0,-.--,0,0
952,"Hughes, J",MIL,P,63,0,0,0,0,0,0,0,0,0,0,0,.---,.---,.---,.000,0,0,0,0,0,0,0,0,0,-.--,0,0
952,"Hunter, T",TB,P,4,0,0,0,0,0,0,0,0,0,0,0,.---,.---,.---,.000,0,0,0,0,0,0,0,0,0,-.--,0,0
952,"Hursh, J",ATL,P,9,0,0,0,0,0,0,0,0,0,0,0,.---,.---,.---,.000,0,0,0,0,0,0,0,0,0,-.--,0,0
952,"Infante, G",CWS,P,4,0,0,0,0,0,0,0,0,0,0,0,.---,.---,.---,.000,0,0,0,0,0,0,0,0,0,-.--,0,0
952,"Jennings, D",TB,P,6,0,0,0,0,0,0,0,0,0,0,0,.---,.---,.---,.000,0,0,0,0,0,0,0,0,0,-.--,0,0
952,"Johnson, J",ATL,P,56,0,0,0,0,0,0,0,0,0,0,0,.---,.---,.---,.000,0,0,0,0,0,0,0,0,0,-.--,0,0
952,"Johnson, P",SF,P,1,0,0,0,0,0,0,0,0,0,0,0,.---,.---,.---,.000,0,0,0,0,0,0,0,0,0,-.--,0,0
952,"Jungmann, T",MIL,P,1,0,0,0,0,0,0,0,0,0,0,0,.---,.---,.---,.000,0,0,0,0,0,0,0,0,0,-.--,0,0
952,"Kahnle, T",NYY,P,5,0,0,0,0,0,0,0,0,0,0,0,.---,.---,.---,.000,0,0,0,0,0,0,0,0,0,-.--,0,0
952,"Kela, K",TEX,P,3,0,0,0,0,0,0,0,0,0,0,0,.---,.---,.---,.000,0,0,0,0,0,0,0,0,0,-.--,0,0
952,"Kelley, S",WSH,P,31,0,0,0,0,0,0,0,0,0,0,0,.---,.---,.---,.000,0,0,0,0,0,0,0,0,0,-.--,0,0
952,"Kelly, J",BOS,P,5,0,0,0,0,0,0,0,0,0,0,0,.---,.---,.---,.000,0,0,0,0,0,0,0,0,0,-.--,0,0
952,"Kimbrel, C",BOS,P,6,0,0,0,0,0,0,0,0,0,0,0,.---,.---,.---,.000,0,0,0,0,0,0,0,0,0,-.--,0,0
952,"Kintzler, B",WSH,P,30,0,0,0,0,0,0,0,0,0,0,0,.---,.---,.---,.000,0,0,0,0,0,0,0,0,0,-.--,0,0
952,"Knebel, C",MIL,P,71,0,0,0,0,0,0,0,0,0,0,0,.---,.---,.---,.000,0,0,0,0,0,0,0,0,0,-.--,0,0
952,"Koch, M",ARI,P,1,0,0,0,0,0,0,0,0,0,0,0,.---,.---,.---,.000,0,0,0,0,0,0,0,0,0,-.--,0,0
952,"Kolarek, A",TB,P,2,0,0,0,0,0,0,0,0,0,0,0,.---,.---,.---,.000,0,0,0,0,0,0,0,0,0,-.--,0,0
952,"Law, D",SF,P,39,0,0,0,0,0,0,0,0,0,0,0,.---,.---,.---,.000,0,0,0,0,0,0,0,0,0,-.--,0,0
952,"Layne, T",LAD,P,3,0,0,0,0,0,0,0,0,0,0,0,.---,.---,.---,.000,0,0,0,0,0,0,0,0,0,-.--,0,0
952,"Leathersich, J",PIT,P,7,0,0,0,0,0,0,0,0,0,0,0,.---,.---,.---,.000,0,0,0,0,0,0,0,0,0,-.--,0,0
952,"Leclerc, J",TEX,P,3,0,0,0,0,0,0,0,0,0,0,0,.---,.---,.---,.000,0,0,0,0,0,0,0,0,0,-.--,0,0
952,"Leone, D",TOR,P,5,0,0,0,0,0,0,0,0,0,0,0,.---,.---,.---,.000,0,0,0,0,0,0,0,0,0,-.--,0,0
952,"Liberatore, A",LAD,P,4,0,0,0,0,0,0,0,0,0,0,0,.---,.---,.---,.000,0,0,0,0,0,0,0,0,0,-.--,0,0
952,"Liriano, F",HOU,P,1,0,0,0,0,0,0,0,0,0,0,0,.---,.---,.---,.000,0,0,0,0,0,0,0,0,0,-.--,0,0
952,"Logan, B",CLE,P,6,0,0,0,0,0,0,0,0,0,0,0,.---,.---,.---,.000,0,0,0,0,0,0,0,0,0,-.--,0,0
952,"Lopez, J",MIL,P,1,0,0,0,0,0,0,0,0,0,0,0,.---,.---,.---,.000,0,0,0,0,0,0,0,0,0,-.--,0,0
952,"Loup, A",TOR,P,5,0,0,0,0,0,0,0,0,0,0,0,.---,.---,.---,.000,0,0,0,0,0,0,0,0,0,-.--,0,0
952,"Lucas, J",STL,P,5,0,0,0,0,0,0,0,0,0,0,0,.---,.---,.---,.000,0,0,0,0,0,0,0,0,0,-.--,0,0
952,"Madson, R",WSH,P,19,0,0,0,0,0,0,0,0,0,0,0,.---,.---,.---,.000,0,0,0,0,0,0,0,0,0,-.--,0,0
952,"Maples, D",CHC,P,5,0,0,0,0,0,0,0,0,0,0,0,.---,.---,.---,.000,0,0,0,0,0,0,0,0,0,-.--,0,0
952,"Martes, F",HOU,P,2,0,0,0,0,0,0,0,0,0,0,0,.---,.---,.---,.000,0,0,0,0,0,0,0,0,0,-.--,0,0
952,"Maton, P",SD,P,44,0,0,0,0,0,0,0,0,0,0,0,.---,.---,.---,.000,0,0,0,0,0,0,0,0,0,-.--,0,0
952,"Maurer, B",KC,P,39,0,0,0,0,0,0,0,0,0,0,0,.---,.---,.---,.000,0,0,0,0,0,0,0,0,0,-.--,0,0
952,"Mayers, M",STL,P,3,0,0,0,0,0,0,0,0,0,0,0,.---,.---,.---,.000,0,0,0,0,0,0,0,0,0,-.--,0,0
952,"Mayza, T",TOR,P,1,0,0,0,0,0,0,0,0,0,0,0,.---,.---,.---,.000,0,0,0,0,0,0,0,0,0,-.--,0,0
952,"Mazzoni, C",SD,P,5,0,0,0,0,0,0,0,0,0,0,0,.---,.---,.---,.000,0,0,0,0,0,0,0,0,0,-.--,0,0
952,"McAllister, Z",CLE,P,3,0,0,0,0,0,0,0,0,0,0,0,.---,.---,.---,.000,0,0,0,0,0,0,0,0,0,-.--,0,0
952,"McCarthy, K",KC,P,2,0,0,0,0,0,0,0,0,0,0,0,.---,.---,.---,.000,0,0,0,0,0,0,0,0,0,-.--,0,0
952,"McGee, J",COL,P,58,0,0,0,0,0,0,0,0,0,0,0,.---,.---,.---,.000,0,0,0,0,0,0,0,0,0,-.--,0,0
952,"McGowan, K",NYM,P,8,0,0,0,0,0,0,0,0,0,0,0,.---,.---,.---,.000,0,0,0,0,0,0,0,0,0,-.--,0,0
952,"McGrath, K",SD,P,16,0,0,0,0,0,0,0,0,0,0,0,.---,.---,.---,.000,0,0,0,0,0,0,0,0,0,-.--,0,0
952,"Melancon, M",SF,P,31,0,0,0,0,0,0,0,0,0,0,0,.---,.---,.---,.000,0,0,0,0,0,0,0,0,0,-.--,0,0
952,"Mella, K",CIN,P,2,0,0,0,0,0,0,0,0,0,0,0,.---,.---,.---,.000,0,0,0,0,0,0,0,0,0,-.--,0,0
952,"Melville, T",SD,P,2,0,0,0,0,0,0,0,0,0,0,0,.---,.---,.---,.000,0,0,0,0,0,0,0,0,0,-.--,0,0
952,"Middleton, K",LAA,P,5,0,0,0,0,0,0,0,0,0,0,0,.---,.---,.---,.000,0,0,0,0,0,0,0,0,0,-.--,0,0
952,"Minaya, J",CWS,P,3,0,0,0,0,0,0,0,0,0,0,0,.---,.---,.---,.000,0,0,0,0,0,0,0,0,0,-.--,0,0
952,"Minor, M",KC,P,4,0,0,0,0,0,0,0,0,0,0,0,.---,.---,.---,.000,0,0,0,0,0,0,0,0,0,-.--,0,0
952,"Minter, A",ATL,P,16,0,0,0,0,0,0,0,0,0,0,0,.---,.---,.---,.000,0,0,0,0,0,0,0,0,0,-.--,0,0
952,"Mitchell, B",NYY,P,4,0,0,0,0,0,0,0,0,0,0,0,.---,.---,.---,.000,0,0,0,0,0,0,0,0,0,-.--,0,0
952,"Montas, F",OAK,P,1,0,0,0,0,0,0,0,0,0,0,0,.---,.---,.---,.000,0,0,0,0,0,0,0,0,0,-.--,0,0
952,"Morin, M",KC,P,1,0,0,0,0,0,0,0,0,0,0,0,.---,.---,.---,.000,0,0,0,0,0,0,0,0,0,-.--,0,0
952,"Moronta, R",SF,P,6,0,0,0,0,0,0,0,0,0,0,0,.---,.---,.---,.000,0,0,0,0,0,0,0,0,0,-.--,0,0
952,"Morris, A",ATL,P,8,0,0,0,0,0,0,0,0,0,0,0,.---,.---,.---,.000,0,0,0,0,0,0,0,0,0,-.--,0,0
952,"Morris, B",SF,P,20,0,0,0,0,0,0,0,0,0,0,0,.---,.---,.---,.000,0,0,0,0,0,0,0,0,0,-.--,0,0
952,"Morrow, B",LAD,P,43,0,0,0,0,0,0,0,0,0,0,0,.---,.---,.---,.000,0,0,0,0,0,0,0,0,0,-.--,0,0
952,"Motte, J",ATL,P,42,0,0,0,0,0,0,0,0,0,0,0,.---,.---,.---,.000,0,0,0,0,0,0,0,0,0,-.--,0,0
952,"Moylan, P",KC,P,7,0,0,0,0,0,0,0,0,0,0,0,.---,.---,.---,.000,0,0,0,0,0,0,0,0,0,-.--,0,0
952,"Mujica, E",DET,P,1,0,0,0,0,0,0,0,0,0,0,0,.---,.---,.---,.000,0,0,0,0,0,0,0,0,0,-.--,0,0
952,"Neal, Z",OAK,P,2,0,0,0,0,0,0,0,0,0,0,0,.---,.---,.---,.000,0,0,0,0,0,0,0,0,0,-.--,0,0
952,"Neris, H",PHI,P,71,0,0,0,0,0,0,0,0,0,0,0,.---,.---,.---,.000,0,0,0,0,0,0,0,0,0,-.--,0,0
952,"Neshek, P",COL,P,66,0,0,0,0,0,0,0,0,0,0,0,.---,.---,.---,.000,0,0,0,0,0,0,0,0,0,-.--,0,0
952,"Neverauskas, D",PIT,P,24,0,0,0,0,0,0,0,0,0,0,0,.---,.---,.---,.000,0,0,0,0,0,0,0,0,0,-.--,0,0
952,"Norris, B",LAA,P,4,0,0,0,0,0,0,0,0,0,0,0,.---,.---,.---,.000,0,0,0,0,0,0,0,0,0,-.--,0,0
952,"O'Day, D",BAL,P,2,0,0,0,0,0,0,0,0,0,0,0,.---,.---,.---,.000,0,0,0,0,0,0,0,0,0,-.--,0,0
952,"O'Flaherty, E",ATL,P,22,0,0,0,0,0,0,0,0,0,0,0,.---,.---,.---,.000,0,0,0,0,0,0,0,0,0,-.--,0,0
952,"Oberg, S",COL,P,65,0,0,0,0,0,0,0,0,0,0,0,.---,.---,.---,.000,0,0,0,0,0,0,0,0,0,-.--,0,0
952,"Oh, S",STL,P,60,0,0,0,0,0,0,0,0,0,0,0,.---,.---,.---,.000,0,0,0,0,0,0,0,0,0,-.--,0,0
952,"Osich, J",SF,P,51,0,0,0,0,0,0,0,0,0,0,0,.---,.---,.---,.000,0,0,0,0,0,0,0,0,0,-.--,0,0
952,"Osuna, R",TOR,P,4,0,0,0,0,0,0,0,0,0,0,0,.---,.---,.---,.000,0,0,0,0,0,0,0,0,0,-.--,0,0
952,"Otero, D",CLE,P,5,0,0,0,0,0,0,0,0,0,0,0,.---,.---,.---,.000,0,0,0,0,0,0,0,0,0,-.--,0,0
952,"Ottavino, A",COL,P,59,0,0,0,0,0,0,0,0,0,0,0,.---,.---,.---,.000,0,0,0,0,0,0,0,0,0,-.--,0,0
952,"Paredes, E",LAA,P,1,0,0,0,0,0,0,0,0,0,0,0,.---,.---,.---,.000,0,0,0,0,0,0,0,0,0,-.--,0,0
952,"Paredes, E",LAD,P,10,0,0,0,0,0,0,0,0,0,0,0,.---,.---,.---,.000,0,0,0,0,0,0,0,0,0,-.--,0,0
952,"Parker, B",LAA,P,4,0,0,0,0,0,0,0,0,0,0,0,.---,.---,.---,.000,0,0,0,0,0,0,0,0,0,-.--,0,0
952,"Pazos, J",SEA,P,4,0,0,0,0,0,0,0,0,0,0,0,.---,.---,.---,.000,0,0,0,0,0,0,0,0,0,-.--,0,0
952,"Pelfrey, M",CWS,P,1,0,0,0,0,0,0,0,0,0,0,0,.---,.---,.---,.000,0,0,0,0,0,0,0,0,0,-.--,0,0
952,"Peralta, W",CIN,P,66,0,0,0,0,0,0,0,0,0,0,0,.---,.---,.---,.000,0,0,0,0,0,0,0,0,0,-.--,0,0
952,"Perez, O",WSH,P,47,0,0,0,0,0,0,0,0,0,0,0,.---,.---,.---,.000,0,0,0,0,0,0,0,0,0,-.--,0,0
952,"Petit, Y",LAA,P,2,0,0,0,0,0,0,0,0,0,0,0,.---,.---,.---,.000,0,0,0,0,0,0,0,0,0,-.--,0,0
952,"Petricka, J",CWS,P,2,0,0,0,0,0,0,0,0,0,0,0,.---,.---,.---,.000,0,0,0,0,0,0,0,0,0,-.--,0,0
952,"Pressly, R",MIN,P,2,0,0,0,0,0,0,0,0,0,0,0,.---,.---,.---,.000,0,0,0,0,0,0,0,0,0,-.--,0,0
952,"Pruitt, A",TB,P,1,0,0,0,0,0,0,0,0,0,0,0,.---,.---,.---,.000,0,0,0,0,0,0,0,0,0,-.--,0,0
952,"Qualls, C",COL,P,18,0,0,0,0,0,0,0,0,0,0,0,.---,.---,.---,.000,0,0,0,0,0,0,0,0,0,-.--,0,0
952,"Ramirez, J",ATL,P,64,0,0,0,0,0,0,0,0,0,0,0,.---,.---,.---,.000,0,0,0,0,0,0,0,0,0,-.--,0,0
952,"Ramos, A",NYM,P,56,0,0,0,0,0,0,0,0,0,0,0,.---,.---,.---,.000,0,0,0,0,0,0,0,0,0,-.--,0,0
952,"Reed, A",BOS,P,48,0,0,0,0,0,0,0,0,0,0,0,.---,.---,.---,.000,0,0,0,0,0,0,0,0,0,-.--,0,0
952,"Rhame, J",NYM,P,8,0,0,0,0,0,0,0,0,0,0,0,.---,.---,.---,.000,0,0,0,0,0,0,0,0,0,-.--,0,0
952,"Rivero, F",PIT,P,66,0,0,0,0,0,0,0,0,0,0,0,.---,.---,.---,.000,0,0,0,0,0,0,0,0,0,-.--,0,0
952,"Robertson, D",NYY,P,5,0,0,0,0,0,0,0,0,0,0,0,.---,.---,.---,.000,0,0,0,0,0,0,0,0,0,-.--,0,0
952,"Robles, H",NYM,P,43,0,0,0,0,0,0,0,0,0,0,0,.---,.---,.---,.000,0,0,1,0,0,0,0,1,0,*.**,2,1
952,"Rodney, F",ARI,P,57,0,0,0,0,0,0,0,0,0,0,0,.---,.---,.---,.000,0,0,0,0,0,0,0,0,0,-.--,0,0
952,"Rodriguez, J",TEX,P,26,0,0,0,0,0,0,0,0,0,0,0,.---,.---,.---,.000,0,0,0,0,0,0,0,0,0,-.--,0,0
952,"Roe, C",TB,P,3,0,0,0,0,0,0,0,0,0,0,0,.---,.---,.---,.000,0,0,0,0,0,0,0,0,0,-.--,0,0
952,"Rogers, T",MIN,P,3,0,0,0,0,0,0,0,0,0,0,0,.---,.---,.---,.000,0,0,0,0,0,0,0,0,0,-.--,0,0
952,"Romo, S",TB,P,32,0,0,0,0,0,0,0,0,0,0,0,.---,.---,.---,.000,0,0,0,0,0,0,0,0,0,-.--,0,0
952,"Rondon, B",DET,P,1,0,0,0,0,0,0,0,0,0,0,0,.---,.---,.---,.000,0,0,0,0,0,0,0,0,0,-.--,0,0
952,"Rosenthal, T",STL,P,48,0,0,0,0,0,0,0,0,0,0,0,.---,.---,.---,.000,0,0,0,0,0,0,0,0,0,-.--,0,0
952,"Ross Jr., R",BOS,P,1,0,0,0,0,0,0,0,0,0,0,0,.---,.---,.---,.000,0,0,0,0,0,0,0,0,0,-.--,0,0
952,"Ross, T",TEX,P,1,0,0,0,0,0,0,0,0,0,0,0,.---,.---,.---,.000,0,0,0,0,0,0,0,0,0,-.--,0,0
952,"Rosscup, Z",COL,P,10,0,0,0,0,0,0,0,0,0,0,0,.---,.---,.---,.000,0,0,0,0,0,0,0,0,0,-.--,0,0
952,"Ruiz, J",SD,P,1,0,0,0,0,0,0,0,0,0,0,0,.---,.---,.---,.000,0,0,0,0,0,0,0,0,0,-.--,0,0
952,"Runzler, D",PIT,P,8,0,0,0,0,0,0,0,0,0,0,0,.---,.---,.---,.000,0,0,0,0,0,0,0,0,0,-.--,0,0
952,"Rzepczynski, M",SEA,P,6,0,0,0,0,0,0,0,0,0,0,0,.---,.---,.---,.000,0,0,0,0,0,0,0,0,0,-.--,0,0
952,"Santana, E",PIT,P,19,0,0,0,0,0,0,0,0,0,0,0,.---,.---,.---,.000,0,0,0,0,0,0,0,0,0,-.--,0,0
952,"Saupold, W",DET,P,4,0,0,0,0,0,0,0,0,0,0,0,.---,.---,.---,.000,0,0,0,0,0,0,0,0,0,-.--,0,0
952,"Scott, R",BOS,P,6,0,0,0,0,0,0,0,0,0,0,0,.---,.---,.---,.000,0,0,0,0,0,0,0,0,0,-.--,0,0
952,"Shaw, B",CLE,P,6,0,0,0,0,0,0,0,0,0,0,0,.---,.---,.---,.000,0,0,0,0,0,0,0,0,0,-.--,0,0
952,"Sherfy, J",ARI,P,10,0,0,0,0,0,0,0,0,0,0,0,.---,.---,.---,.000,0,0,0,0,0,0,0,0,0,-.--,0,0
952,"Sherriff, R",STL,P,13,0,0,0,0,0,0,0,0,0,0,0,.---,.---,.---,.000,0,0,0,0,0,0,0,0,0,-.--,0,0
952,"Siegrist, K",PHI,P,43,0,0,0,0,0,0,0,0,0,0,0,.---,.---,.---,.000,0,0,0,0,0,0,0,0,0,-.--,0,0
952,"Skoglund, E",KC,P,1,0,0,0,0,0,0,0,0,0,0,0,.---,.---,.---,.000,0,0,0,0,0,0,0,0,0,-.--,0,0
952,"Slania, D",SF,P,1,0,0,0,0,0,0,0,0,0,0,0,.---,.---,.---,.000,0,0,0,0,0,0,0,0,0,-.--,0,0
952,"Smith, C",NYY,P,1,0,0,0,0,0,0,0,0,0,0,0,.---,.---,.---,.000,0,0,0,0,0,0,0,0,0,-.--,0,0
952,"Smith, C",BOS,P,1,0,0,0,0,0,0,0,0,0,0,0,.---,.---,.---,.000,0,0,0,0,0,0,0,0,0,-.--,0,0
952,"Smith, J",CLE,P,4,0,0,0,0,0,0,0,0,0,0,0,.---,.---,.---,.000,0,0,0,0,0,0,0,0,0,-.--,0,0
952,"Smith, J",OAK,P,1,0,0,0,0,0,0,0,0,0,0,0,.---,.---,.---,.000,0,0,0,0,0,0,0,0,0,-.--,0,0
952,"Solis, S",WSH,P,29,0,0,0,0,0,0,0,0,0,0,0,.---,.---,.---,.000,0,0,0,0,0,0,0,0,0,-.--,0,0
952,"Soria, J",KC,P,3,0,0,0,0,0,0,0,0,0,0,0,.---,.---,.---,.000,0,0,0,0,0,0,0,0,0,-.--,0,0
952,"Steckenrider, D",MIA,P,35,0,0,0,0,0,0,0,0,0,0,0,.---,.---,.---,.000,0,0,0,0,0,0,0,0,0,-.--,0,0
952,"Strahm, M",SD,P,1,0,0,0,0,0,0,0,0,0,0,0,.---,.---,.---,.000,0,0,0,0,0,0,0,0,0,-.--,0,0
952,"Street, H",LAA,P,1,0,0,0,0,0,0,0,0,0,0,0,.---,.---,.---,.000,0,0,0,0,0,0,0,0,0,-.--,0,0
952,"Strickland, H",SF,P,66,0,0,0,0,0,0,0,0,0,0,0,.---,.---,.---,.000,0,0,0,0,0,0,0,0,0,-.--,0,0
952,"Stumpf, D",DET,P,6,0,0,0,0,0,0,0,0,0,0,0,.---,.---,.---,.000,0,0,0,0,0,0,0,0,0,-.--,0,0
952,"Swarzak, A",MIL,P,30,0,0,0,0,0,0,0,0,0,0,0,.---,.---,.---,.000,0,0,0,0,0,0,0,0,0,-.--,0,0
952,"Taylor, B",BOS,P,2,0,0,0,0,0,0,0,0,0,0,0,.---,.---,.---,.000,0,0,0,0,0,0,0,0,0,-.--,0,0
952,"Tolliver, A",SEA,P,1,0,0,0,0,0,0,0,0,0,0,0,.---,.---,.---,.000,0,0,0,0,0,0,0,0,0,-.--,0,0
952,"Torres, C",MIL,P,64,0,0,0,0,0,0,0,0,0,0,0,.---,.---,.---,.000,0,0,0,0,0,0,0,0,0,-.--,0,0
952,"Treinen, B",OAK,P,39,0,0,0,0,0,0,0,0,0,0,0,.---,.---,.---,.000,0,0,0,0,0,0,0,0,0,-.--,0,0
952,"Tuivailala, S",STL,P,34,0,0,0,0,0,0,0,0,0,0,0,.---,.---,.---,.000,0,0,0,0,0,0,0,0,0,-.--,0,0
952,"Uehara, K",CHC,P,45,0,0,0,0,0,0,0,0,0,0,0,.---,.---,.---,.000,0,0,0,0,0,0,0,0,0,-.--,0,0
952,"Valdez, JA",SD,P,12,0,0,0,0,0,0,0,0,0,0,0,.---,.---,.---,.000,0,0,0,0,0,0,0,0,0,-.--,0,0
952,"VerHagen, D",DET,P,2,0,0,0,0,0,0,0,0,0,0,0,.---,.---,.---,.000,0,0,0,0,0,0,0,0,0,-.--,0,0
952,"Vincent, N",SEA,P,6,0,0,0,0,0,0,0,0,0,0,0,.---,.---,.---,.000,0,0,0,0,0,0,0,0,0,-.--,0,0
952,"Vizcaino, A",ATL,P,56,0,0,0,0,0,0,0,0,0,0,0,.---,.---,.---,.000,0,0,0,0,0,0,0,0,0,-.--,0,0
952,"Wang, W",MIL,P,8,0,0,0,0,0,0,0,0,0,0,0,.---,.---,.---,.000,0,0,0,0,0,0,0,0,0,-.--,0,0
952,"Warren, A",NYY,P,4,0,0,0,0,0,0,0,0,0,0,0,.---,.---,.---,.000,0,0,0,0,0,0,0,0,0,-.--,0,0
952,"Webb, T",MIL,P,2,0,0,0,0,0,0,0,0,0,0,0,.---,.---,.---,.000,0,0,0,0,0,0,0,0,0,-.--,0,0
952,"Whitley, C",TB,P,4,0,0,0,0,0,0,0,0,0,0,0,.---,.---,.---,.000,0,0,0,0,0,0,0,0,0,-.--,0,0
952,"Williams, T",MIL,P,5,0,0,0,0,0,0,0,0,0,0,0,.---,.---,.---,.000,0,0,0,0,0,0,0,0,0,-.--,0,0
952,"Wilson, A",DET,P,6,0,0,0,0,0,0,0,0,0,0,0,.---,.---,.---,.000,0,0,0,0,0,0,0,0,0,-.--,0,0
952,"Wilson, J",CHC,P,24,0,0,0,0,0,0,0,0,0,0,0,.---,.---,.---,.000,0,0,0,0,0,0,0,0,0,-.--,0,0
952,"Wilson, T",BAL,P,2,0,0,0,0,0,0,0,0,0,0,0,.---,.---,.---,.000,0,0,0,0,0,0,0,0,0,-.--,0,0
952,"Wimmers, A",MIN,P,1,0,0,0,0,0,0,0,0,0,0,0,.---,.---,.---,.000,0,0,0,0,0,0,0,0,0,-.--,0,0
952,"Winkler, D",ATL,P,16,0,0,0,0,0,0,0,0,0,0,0,.---,.---,.---,.000,0,0,0,0,0,0,0,0,0,-.--,0,0
952,"Workman, B",BOS,P,1,0,0,0,0,0,0,0,0,0,0,0,.---,.---,.---,.000,0,0,0,0,0,0,0,0,0,-.--,0,0
952,"Wright, Jr., D",BAL,P,2,0,0,0,0,0,0,0,0,0,0,0,.---,.---,.---,.000,0,0,0,0,0,0,0,0,0,-.--,0,0
952,"Yates, K",SD,P,55,0,0,0,0,0,0,0,0,0,0,0,.---,.---,.---,.000,0,0,0,0,0,0,0,0,0,-.--,0,0
952,"Ynoa, M",CWS,P,1,0,0,0,0,0,0,0,0,0,0,0,.---,.---,.---,.000,0,0,0,0,0,0,0,0,0,-.--,0,0
952,"Young, C",KC,P,2,0,0,0,0,0,0,0,0,0,0,0,.---,.---,.---,.000,0,0,0,0,0,0,0,0,0,-.--,0,0
952,"Ziegler, B",MIA,P,51,0,0,0,0,0,0,0,0,0,0,0,.---,.---,.---,.000,0,0,0,0,0,0,0,0,0,-.--,0,0
952,"Zych, T",SEA,P,4,0,0,0,0,0,0,0,0,0,0,0,.---,.---,.---,.000,0,0,0,0,0,0,0,0,0,-.--,0,0
